slug,fqhc_name,zip,website_source,original_url,is_alive,final_url,http_status,reason,checked_at
greensburg-pa,MCKEESPORT FAMILY HEALTH CENTER,15132,original,https://N/A,false,,,dns_failure,2026-05-28T18:03:24+00:00
greensburg-pa,Cornerstone Care Community Health Center of Clairton,15025,places,https://cornerstonecare.com/,true,https://cornerstonecare.com/,200,ok,2026-05-28T18:03:24+00:00
greensburg-pa,Donora Family Medicine,15033,places,https://www.centervilleclinics.com/location/donora-family-medicine,true,https://www.centervilleclinics.com/location/donora-family-medicine,200,ok,2026-05-28T18:03:25+00:00
greenville-sc,ReGenesis Health Care-Phoenix Center,29607,places,http://www.phoenixcenter.org/,true,https://phoenixcenter.org/,200,ok,2026-05-28T18:03:25+00:00
greensburg-pa,Metro Community Health Center,15218,original,https://www.metrofamilypractice.org,false,,,"conn_error:HTTPSConnectionPool(host='www.metrofamilypractice.org', port=443): Max retries e",2026-05-28T18:03:25+00:00
grand-rapids-mi,Belknap Commons Dental Center,49503,original,https://www.cherryhealth.org,true,https://cherryhealth.org/,200,ok,2026-05-28T18:03:25+00:00
grand-rapids-mi,Kent City High School Behavioral Health Services,49330,places,https://www.kentcityschools.org/highschool/,true,https://www.kentcityschools.org/highschool/,200,ok,2026-05-28T18:03:26+00:00
grand-rapids-mi,Cross Roads Bible Church,49504,places,http://www.crossroads-bible.org/,true,https://crossroads-bible.org/,200,ok,2026-05-28T18:03:27+00:00
glendale-az,Maverick Health Center,85301,original,https://terroshealth.org,true,https://terroshealth.org/,200,ok,2026-05-28T18:03:28+00:00
glendale-az,Mountain Park Health Center - Glendale,85303,original,https://www.mountainparkhealth.org,true,https://mountainparkhealth.org/,200,ok,2026-05-28T18:03:28+00:00
glendale-az,Valle del Sol_4344,85031,original,https://www.ValledelSol.Com,true,https://www.valledelsol.com/,200,ok,2026-05-28T18:03:30+00:00
glendale-az,Adelante Healthcare West Phoenix,85051,original,https://adelantehealthcare.com/,true,https://adelantehealthcare.com/,200,ok,2026-05-28T18:03:30+00:00
grand-rapids-mi,Ravenna Middle School,49451,places,http://www.ravennaschools.org/schools/rms/,true,https://www.ravennaschools.org//schools/rms/,200,ok,2026-05-28T18:03:30+00:00
glendale-az,Valleywise Comprehensive Health Center-Peoria,85345,original,https://valleywisehealth.org/services/primary-care/,true,https://valleywisehealth.org/services/primary-care/,200,ok,2026-05-28T18:03:30+00:00
gilroy-ca,GARDNER SOUTH COUNTY HEALTH CTR,95020,original,https://www.Gardnerhealth.org,false,https://www.gardnerhealth.org/,200,thin_body_114b,2026-05-28T18:03:30+00:00
gilroy-ca,Glen View SB Health Clinic,95020,places,https://bach.health/santa-clara-county-locations,true,https://bach.health/santa-clara-county-locations,200,ok,2026-05-28T18:03:31+00:00
gilroy-ca,Gilroy Neighborhood Health Clinic,95020,places,http://www.schoolhealthclinics.org/,true,https://www.schoolhealthclinics.org/,200,ok,2026-05-28T18:03:31+00:00
glendale-az,Copperwood II Health Center,85304,places,https://noahhelps.org/health-center-locations/copperwood-ii/?y_source=1_MTAzNzkzOTI3Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,true,https://noahhelps.org/health-center-locations/copperwood-ii/?y_source=1_MTAzNzkzOTI3Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,200,ok,2026-05-28T18:03:31+00:00
gilroy-ca,Valley Health Center Gilroy,95020,original,https://www.sccgov.org,false,https://www.sccgov.org/,403,http_403,2026-05-28T18:03:32+00:00
gilroy-ca,Salud at Valle Verde,95019,places,http://www.splg.org/,true,https://splg.org/,200,ok,2026-05-28T18:03:32+00:00
gilbertsville-pa,CHDC Boyertown,19512,places,https://ch-dc.org/,true,https://ch-dc.org/,200,ok,2026-05-28T18:03:32+00:00
gilroy-ca,Watsonville Health Center - Building B,95076,original,https://www.santacruzhealth.org,true,https://www.santacruzhealth.org/,200,ok,2026-05-28T18:03:32+00:00
gilbertsville-pa,Norristown Regional Health Center,19401,original,https://dvch.org,true,https://dvch.org/,200,ok,2026-05-28T18:03:33+00:00
fenton-mi,Genesee Health System,48507,places,http://www.genhs.org/,false,,,"conn_error:HTTPConnectionPool(host='www.genhs.org', port=80): Max retries exceeded with url",2026-05-28T18:03:33+00:00
gilbertsville-pa,Lehigh Valley Physicians Practice PCP,18102,original,https://www.valleyhealthpartners.org/,true,https://www.valleyhealthpartners.org/,200,ok,2026-05-28T18:03:33+00:00
gilbertsville-pa,Keystone Agricultural Worker Program - Berks Co.,19610,places,https://keystonehealth.org/keystoneagworkerprogram/,true,https://keystonehealth.org/keystoneagworkerprogram/,200,ok,2026-05-28T18:03:34+00:00
gilbertsville-pa,Star Community Health Dental Sigal-Allentown,18102,original,https://starcommunityhealth.org,true,https://www.starcommunityhealth.org/,200,ok,2026-05-28T18:03:34+00:00
gig-harbor-wa,Key Peninsula Health Center,98349,places,https://www.commhealth.org/services/medical-clinics/key-medical-center/,true,https://www.commhealth.org/location/key-medical-center/,200,ok,2026-05-28T18:03:34+00:00
gig-harbor-wa,Sea Mar CHC - Gig Harbor 50th St Ct NW,98335,places,http://www.seamar.org/pierce-bh-gigharbor.html,true,https://www.seamar.org/pierce-bh-gigharbor.html,200,ok,2026-05-28T18:03:35+00:00
gig-harbor-wa,Peninsula Community Health Services - Key Peninsula,98329,places,https://www.pchsweb.org/,true,https://www.pchsweb.org/,200,ok,2026-05-28T18:03:35+00:00
gig-harbor-wa,FEDERAL WAY PUBLIC HLTH CTR,98003,original,http://www.kingcounty.gov/healthservices/health/locations/federalway.aspx,false,https://kingcounty.gov/legacy/depts/health/locations/federalway.aspx,404,http_404,2026-05-28T18:03:36+00:00
gig-harbor-wa,Neighborcare Health at High Point,98126,original,https://www.neighborcare.org,true,https://www.neighborcare.org/,200,ok,2026-05-28T18:03:36+00:00
gig-harbor-wa,HealthPoint TAF@Saghalie Campus Health Center,98023,places,http://healthpointchc.org/find-clinics/tafsaghalie,true,https://www.healthpointchc.org/find-clinics/tafsaghalie,200,ok,2026-05-28T18:03:36+00:00
germantown-md,MobileMed Germantown Clinic,20874,original,https://mobilemedicalcare.org,true,https://mobilemedicalcare.org/,200,ok,2026-05-28T18:03:37+00:00
germantown-md,Mary's Center - Silver Spring MD,20901,places,https://www.maryscenter.org/,true,https://www.maryscenter.org/,200,ok,2026-05-28T18:03:37+00:00
germantown-md,Friendship Place,20016,original,https://ww.unityhealthcare.org,false,,,dns_failure,2026-05-28T18:03:37+00:00
germantown-md,CCI-Gaithersburg,20877,original,https://www.ccicares.org,false,,,"ssl_error:HTTPSConnectionPool(host='www.cciweb.org', port=443): Max retries exceeded with ",2026-05-28T18:03:37+00:00
garland-tx,HHM Health Mesquite Family Health Center,75150,original,https://hhmhealth.org,true,https://www.hhmhealth.org/,200,ok,2026-05-28T18:03:38+00:00
garland-tx,HSNT Wylie Children's Medical Clinic,75098,places,https://healthservicesntx.org/wylie-childrens-medical-clinic?utm_source=GMBSocialClimb&utm_medium=WylieChildren'sMedicalClinic,true,https://healthservicesntx.org/locations-wylie/,200,ok,2026-05-28T18:03:38+00:00
germantown-md,The City of Frederick Housing and Human Services/FCAA,21701,original,https://www.cityoffrederick.com/fcaa,true,https://hhs.cityoffrederickmd.gov/,200,ok,2026-05-28T18:03:39+00:00
garland-tx,Prism Health North Texas at South Dallas Health Center,75210,original,https://www.phntx.org,true,https://www.phntx.org/,200,ok,2026-05-28T18:03:39+00:00
garland-tx,Women's Health Center of Plano,75075,places,https://www.fhcntx.org/,true,https://fhcntx.org/,200,ok,2026-05-28T18:03:40+00:00
garland-tx,The Bridge,75201,original,http://www.parklandhospital.com/phhs/homeless-outreach.aspx,true,https://www.parklandhealth.org/homeless-outreach,200,ok,2026-05-28T18:03:40+00:00
huntersville-nc,Charlotte Community Health Clinic,28262,original,http://charlottecommunityhealthclinic.org/,false,,,dns_failure,2026-05-28T18:03:41+00:00
huntersville-nc,Kintegra at Turning Point Middle,28262,original,https://www.kintegra.org,true,https://www.kintegra.org/,200,ok,2026-05-28T18:03:42+00:00
fort-myers-fl,Huntingdon Health Services Suite 201,33907,original,https://www.mcrhs.org,false,,,"conn_error:HTTPSConnectionPool(host='www.mcrhs.org', port=443): Max retries exceeded with u",2026-05-28T18:03:45+00:00
huntersville-nc,Sugar Creek Health Center,28213,original,https://www.crchc.org,true,https://www.crchc.org/,200,ok,2026-05-28T18:03:46+00:00
huntersville-nc,The C.W. Williams Community Health Center Inc.,28208,original,https://www.cwwilliams.org,true,https://cwwilliams.org/,200,ok,2026-05-28T18:03:46+00:00
houston-tx,Harmony House Respite Center,77007,places,http://www.harmonyhouse.org/,true,https://harmonyhouse.org/,200,ok,2026-05-28T18:03:48+00:00
gilbertsville-pa,Berks Community Health Center,19602,original,https://www.berkschc.org,false,,,"conn_error:HTTPSConnectionPool(host='www.berkschc.org', port=443): Max retries exceeded wit",2026-05-28T18:03:48+00:00
houston-tx,CATHEDRAL CLINIC,77002,original,https://www.homeless-healthcare.org,true,https://www.homeless-healthcare.org/,200,ok,2026-05-28T18:03:49+00:00
houston-tx,Legacy Wellness Bar,77006,places,https://www.wellnessbarbylegacy.org/,true,https://www.wellnessbarbylegacy.org/,200,ok,2026-05-28T18:03:50+00:00
houston-tx,EL CENTRO DE CORAZON-EASTWOOD,77023,original,https://www.elcentrdecorazon.org,false,,,dns_failure,2026-05-28T18:03:50+00:00
houston-tx,Avenue 360 Health and Wellness Midtown,77002,original,https://avenue360.org/,true,https://avenue360.org/,200,ok,2026-05-28T18:03:50+00:00
huntersville-nc,AMG - N Tryon Rd,28262,original,https://amitymed.org,true,https://www.amitymed.org/,200,ok,2026-05-28T18:03:50+00:00
hoffman-estates-il,3100 W. Higgins Road,60169,original,https://www.gefcc.org,true,https://greaterfamilyhealth.org,200,ok,2026-05-28T18:03:51+00:00
hoffman-estates-il,Legacy Medical Care - Hanover Park,60133,places,http://www.legacymedicalcare.org/?utm_source=GMBSocialClimb&utm_medium=LegacyMedicalCare-HanoverPark,true,https://www.legacymedicalcare.org/?utm_source=GMBSocialClimb&utm_medium=LegacyMedicalCare-HanoverPark,200,ok,2026-05-28T18:03:51+00:00
hoffman-estates-il,ACCESS Northwest Family Health Center,60004,places,https://www.achn.net/locations/location-pages/access-northwest-family-health-center/?utm_source=google&utm_medium=website&utm_id=website+link,true,https://www.achn.net/locations/location-pages/access-northwest-family-health-center/?utm_source=google&utm_medium=website&utm_id=website+link,200,ok,2026-05-28T18:03:51+00:00
hoffman-estates-il,VNA Health Center - Elgin Villa,60120,original,https://www.vnahealth.com,true,https://vnahealth.com/,200,ok,2026-05-28T18:03:51+00:00
hoffman-estates-il,CARPENTERSVILLE COMMUNITY HEALTH CENTER,60110,original,https://www.auntmarthas.org,true,https://www.auntmarthas.org/,200,ok,2026-05-28T18:03:51+00:00
hoffman-estates-il,Hamdard Health Addison,60101,original,https://www.hamdardhealth.org/,true,https://www.hamdardhealth.org/,200,ok,2026-05-28T18:03:51+00:00
hickory-nc,Eastern Burke HCCH,28612,places,https://www.highcountrycommunityhealth.com/,true,https://www.highcountrycommunityhealth.com/,200,ok,2026-05-28T18:03:52+00:00
houston-tx,McReynolds Middle School,77020,places,https://www.houstonisd.org/mcreynolds,false,https://www.houstonisd.org/mcreynolds,404,http_404,2026-05-28T18:03:52+00:00
hickory-nc,Good Samaritan Clinic,28655,places,https://gscburke.org/,true,https://www.gscburke.org/,200,ok,2026-05-28T18:03:52+00:00
hickory-nc,Kintegra at Hickory High,28601,original,https://www.kintegra.org,true,https://www.kintegra.org/,200,ok,2026-05-28T18:03:52+00:00
hemet-ca,Neighborhood Healthcare ~ Devonshire Avenue,92543,places,https://www.nhcare.org/locations-list/hemet/,true,https://www.nhcare.org/locations-list/hemet/,200,ok,2026-05-28T18:03:52+00:00
hemet-ca,Hemet Community Health Center,92543,original,https://www.ruhealth.org/chc/hemet,true,https://www.ruhealth.org/chc/hemet,200,ok,2026-05-28T18:03:53+00:00
hemet-ca,Tri-State Community Healthcare Center,92543,places,http://www.tristateclinics.org/,false,,,"ssl_error:HTTPSConnectionPool(host='www.tristateclinics.org', port=443): Max retries excee",2026-05-28T18:03:53+00:00
hemet-ca,SJCH San Jacinto Health Center,92583,places,https://sjch.org/,true,https://www.sjch.org/,200,ok,2026-05-28T18:03:53+00:00
hemet-ca,DAP Health - San Jacinto Community Health Center,92583,original,https://borregomedical.org,true,https://daphealth.org/,200,ok,2026-05-28T18:03:54+00:00
hemet-ca,Innercare Hemet,92543,original,https://www.innercare.org,true,https://innercare.org/,200,ok,2026-05-28T18:03:54+00:00
hamden-ct,Eli Whitney Technical High School SBHC,06514,places,http://whitney.cttech.org/index.html,true,http://whitney.cttech.org/index.html,200,ok,2026-05-28T18:03:54+00:00
hamden-ct,Leeway House,06511,places,https://leeway.net/,true,https://www.leeway.net/,200,ok,2026-05-28T18:03:55+00:00
hamden-ct,StayWell Naugatuck Health Center,06770,places,http://staywellhealth.org/,true,https://staywellhealth.org/,200,ok,2026-05-28T18:03:55+00:00
garland-tx,"Martin Luther King, Jr. Family Clinic, Inc. d/b/a Foremost Family Health Centers",75215,original,https://www.foremostfhc.org,false,,,"conn_error:HTTPSConnectionPool(host='www.foremostfhc.org', port=443): Max retries exceeded ",2026-05-28T18:03:55+00:00
hamden-ct,OPTIMUS on Boston Avenue,06614,original,https://optimushealthcare.org/opthc/,true,https://optimushealthcare.org/,200,ok,2026-05-28T18:03:55+00:00
hamden-ct,CS-HHC at Dunbar Hill Elementary School,06514,places,https://www.hamden.org/dunbarhill,true,https://www.hamden.org/dunbarhill,200,ok,2026-05-28T18:03:56+00:00
hamden-ct,Waterbury Health & Wellness Center,06704,original,https://www.wheelerclinic.org,true,https://www.wheelerhealth.org/,200,ok,2026-05-28T18:03:56+00:00
kansas-city-ks,"Mercy and Truth Kansas City, KS",66102,original,https://www.mercyandtruth.com,true,https://www.mercyandtruth.com/,200,ok,2026-05-28T18:03:56+00:00
gulfport-ms,Gulfport Health Center,39501,original,https://www.coastalfamilyhealth.org,true,https://coastalfamilyhealth.org/,200,ok,2026-05-28T18:03:57+00:00
kansas-city-ks,Samuel U. Rodgers Health Center Cabot Westside,64108,places,https://samrodgers.org/,true,https://samrodgers.org/,200,ok,2026-05-28T18:03:57+00:00
kansas-city-ks,Kansas City CARE Clinic,64111,places,http://kccare.org/,true,https://kccare.org/,200,ok,2026-05-28T18:03:57+00:00
kansas-city-ks,"Hope Family Care Center, 3027 Prospect Ave., Kansas City, MO 64128",64128,places,http://hfcckc.org/,true,https://hfcckc.org/,200,ok,2026-05-28T18:03:57+00:00
kansas-city-ks,SWOPE HEALTH SVCS - WYANDOTTE,66102,original,https://WWW.SWOPEHEALTH.ORG,true,https://swopehealth.org/,200,ok,2026-05-28T18:03:58+00:00
joplin-mo,Commerce Community Health Center,74339,places,http://www.chcneo.com/,true,https://www.chcneo.com/,200,ok,2026-05-28T18:03:59+00:00
joliet-il,Will County Community Health Center at Will County Health Department,60433,places,http://willcountyhealth.org/,true,https://willcountyhealth.org/,200,ok,2026-05-28T18:03:59+00:00
kansas-city-ks,Vibrant Health - Children's Campus,66101,original,https://vibrantwyandotte.org/,true,https://vibranthealthkc.org/,200,ok,2026-05-28T18:03:59+00:00
joliet-il,Aunt Martha's Joliet East Community Health Center,60432,places,https://www.auntmarthas.org/location/east-joliet-community-health-center/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=east-joliet-chc,true,https://www.auntmarthas.org/location/east-joliet-community-health-center/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=east-joliet-chc,200,ok,2026-05-28T18:03:59+00:00
joplin-mo,Community Health Center of Southeast Kansas/Baxter Springs,66713,original,https://www.chcsek.org,true,https://chcsek.org/,200,ok,2026-05-28T18:04:00+00:00
joliet-il,VNA Health Care- Joliet,60435,original,https://www.vnahealth.com,true,https://vnahealth.com/,200,ok,2026-05-28T18:04:00+00:00
joplin-mo,Access Family Care Joplin,64801,original,https://www.accessfamilycare.org,true,https://accessfamilycare.org/,200,ok,2026-05-28T18:04:00+00:00
joliet-il,COMMUNITY HEALTH PARTNERSHIP OF ILLINOIS,60505,original,https://www.chpofil.org,true,https://chpofil.org/,200,ok,2026-05-28T18:04:01+00:00
joliet-il,Pillars Community Health Countryside,60525,original,https://www.pillarscommunityhealth.org,true,https://pillarscommunityhealth.org/,200,ok,2026-05-28T18:04:01+00:00
jackson-mi,"Grace Health, Inc.",49224,original,https://www.gracehealthmi.org,true,https://www.gracehealthmi.org/,200,ok,2026-05-28T18:04:01+00:00
issaquah-wa,Sea Mar CHC - Bellevue 150th Ave. SE,98006,places,http://www.seamar.org/king-medical-bellevue.html,true,https://www.seamar.org/king-medical-bellevue.html,200,ok,2026-05-28T18:04:01+00:00
issaquah-wa,ICHS Bellevue Medical and Dental Clinic,98005,original,https://www.ichs.com,true,https://www.ichs.com/,200,ok,2026-05-28T18:04:01+00:00
jackson-mi,CFH - Northeast Health Center,49202,original,https://www.centerforfamilyhealth.org,true,https://centerforfamilyhealth.org/,200,ok,2026-05-28T18:04:01+00:00
issaquah-wa,Neighborcare Health at Rainier Beach,98118,original,https://www.neighborcare.org,true,https://www.neighborcare.org/,200,ok,2026-05-28T18:04:02+00:00
issaquah-wa,Seattle Roots at Carolyn Downs,98122,original,http://www.cdchc.org,true,https://seattleroots.org/,200,ok,2026-05-28T18:04:03+00:00
issaquah-wa,Eastgate Public Health Center,98007,original,http://www.kingcounty.gov/healthservices/health/locations/eastgate.aspx,true,https://kingcounty.gov/en/dept/dph/health-safety/health-centers-programs-services/public-health-centers/eastgate,200,ok,2026-05-28T18:04:03+00:00
inverness-fl,Inverness Medical - 300 S. Line Avenue,34452,original,https://www.langleymedicalcenter.com,false,,,dns_failure,2026-05-28T18:04:03+00:00
issaquah-wa,HealthPoint at Sunset Neighborhood Center,98056,places,https://www.healthpointchc.org/find-clinics/sunset-neighborhood-center,true,https://www.healthpointchc.org/find-clinics/sunset-neighborhood-center,200,ok,2026-05-28T18:04:03+00:00
inverness-fl,"Citrus County Rural Health, Inc.",34428,original,https://www.ccrhealth.org,true,https://www.ccrhealth.org/,200,ok,2026-05-28T18:04:04+00:00
inverness-fl,Brooksville Family Health Center,34601,original,https://www.premierhc.org,true,https://premierhc.org/,200,ok,2026-05-28T18:04:04+00:00
joliet-il,GPS-Maurice Fitts Page Whole Health and Wellness Health Center,60411,original,https://www.gpsbh.org,true,https://gpsbh.org/,200,ok,2026-05-28T18:04:04+00:00
lexington-ky,DBA Bluegrass Community Health Center,40507,original,https://N/A,false,,,dns_failure,2026-05-28T18:04:04+00:00
lexington-ky,University of Kentucky,40506,original,https://www.uky.edu,true,https://www.uky.edu/,200,ok,2026-05-28T18:04:05+00:00
lexington-ky,HealthFirst Bluegrass MET.,40508,original,https://www.healthfirstlex.com,true,https://healthfirstlex.com/,200,ok,2026-05-28T18:04:05+00:00
lexington-ky,HealthPoint Nicholasville,40356,places,http://www.healthpointfc.org/,true,https://www.healthpointfc.org/,200,ok,2026-05-28T18:04:05+00:00
lawton-ok,LCHC Call Center,73501,hrsa,www.lawtoncommunityhealthcenter.com,false,,,other:MissingSchema:Invalid URL 'www.lawtoncommunityhealthcenter.com': No scheme,2026-05-28T18:04:05+00:00
lexington-ky,Sterling Health Care - Winchester,40391,places,http://www.sterlinghealthky.org/,true,https://www.sterlinghealthky.org/,200,ok,2026-05-28T18:04:06+00:00
laurel-ms,"FAMILY HEALTH CENTER, INC.",39440,original,https://www.lfhc.net,true,https://www.lfhc.net/,200,ok,2026-05-28T18:04:06+00:00
lexington-ky,Huntertown Elementary Healthy Kids Clinic,40383,original,https://www.cumberlandfamilymedical.com,true,https://cfmcky.com/,200,ok,2026-05-28T18:04:06+00:00
laurel-ms,SEMINARY FAMILY HEALTH CENTER,39479,original,https://www.semrhi.com,true,https://www.semrhi.com/,200,ok,2026-05-28T18:04:07+00:00
las-vegas-nv,FirstMed Pediatrics,89101,places,http://fmhwc.org/,false,https://fmhwc.org/,200,no_html_tag,2026-05-28T18:04:07+00:00
las-vegas-nv,LAS VEGAS OUTREACH CLINIC,89101,places,https://www.nevadahealthcenters.org/,true,https://www.nevadahealthcenters.org/,200,ok,2026-05-28T18:04:08+00:00
las-vegas-nv,All For Health - Charleston,89104,original,http://all4health.org/,true,http://all4health.org/,200,ok,2026-05-28T18:04:08+00:00
las-vegas-nv,Hope Recuperative Care Center,89101,places,https://hopehealthvegas.org/recuperative-care-center/,true,https://hopehealthvegas.org/recuperative-care-center/,200,ok,2026-05-28T18:04:08+00:00
laurel-ms,JASPER MEDICAL/DENTAL CLINIC,39439,original,https://www.outreachhs.org,true,https://www.outreachhs.org/,200,ok,2026-05-28T18:04:09+00:00
lancaster-pa,"Lancaster Downtown (Medical, Dental & Pharmacy)",17603,places,https://unioncommunitycare.org/,true,https://unioncommunitycare.org/,200,ok,2026-05-28T18:04:09+00:00
las-vegas-nv,Aghaby: North Las Vegas,89030,places,https://www.acchealthcenters.org/,true,https://www.acchealthcenters.org/,200,ok,2026-05-28T18:04:09+00:00
lancaster-pa,Columbia Dental Center,17512,places,https://www.familyfirsthealth.org/locations/columbia-dental,true,https://www.familyfirsthealth.org/locations/columbia-dental,200,ok,2026-05-28T18:04:09+00:00
lakeway-tx,Lone Star Circle of Care at Jonestown,78641,original,https://www.lonestarcares.org,true,https://lonestarcares.org/,200,ok,2026-05-28T18:04:09+00:00
lakeway-tx,CommUnityCare Oak Hill,78735,original,http://www.communitycaretx.org,true,https://communitycaretx.org/,200,ok,2026-05-28T18:04:09+00:00
las-vegas-nv,Southern Nevada Health District - Fremont,89104,places,http://southernnevadahealthdistrict.org/,true,https://www.southernnevadahealthdistrict.org/,200,ok,2026-05-28T18:04:09+00:00
lake-wales-fl,Osceola Community Health Services at Poinciana,34758,original,https://www.osceolahealthcare.org,true,https://www.osceolahealthcare.org/,200,ok,2026-05-28T18:04:10+00:00
lakeway-tx,St. David's Medical Center Pavilion,78705,original,https://www.austinpcc.org,true,https://www.austinpcc.org/,200,ok,2026-05-28T18:04:10+00:00
lake-havasu-city-az,ELK RIDGE - LAKE HAVASU CITY CLINIC,86403,places,http://elkridge.org/,true,https://www.elkridge.org/,200,ok,2026-05-28T18:04:10+00:00
lake-wales-fl,CFHC Lake Wales Primary Care,33853,original,http://www.cfhconline.org/,true,https://cfhc.org/,200,ok,2026-05-28T18:04:10+00:00
lake-elsinore-ca,Neighborhood Healthcare ~ Menifee,92586,places,https://www.nhcare.org/locations-list/menifee/,true,https://www.nhcare.org/locations-list/menifee/,200,ok,2026-05-28T18:04:10+00:00
lake-elsinore-ca,Lake Elsinore Community Health Center,92530,original,https://www.ruhealth.org/community-health-centers/locations/lake-elsinore,true,https://www.ruhealth.org/community-health-centers/locations/lake-elsinore,200,ok,2026-05-28T18:04:11+00:00
lake-elsinore-ca,VCC: Lake Elsinore Health Center,92530,original,https://www.vcc.org,true,https://www.vistacommunityclinic.org/,200,ok,2026-05-28T18:04:11+00:00
lake-elsinore-ca,DAP Health - Jay Hoffman Community Health Center,92567,places,https://www.daphealth.org/locations/#el-6a957d0a,true,https://daphealth.org/our-locations/#el-6a957d0a,200,ok,2026-05-28T18:04:12+00:00
lake-city-fl,Florida Department of Health in Union County - New River Community Health Care Center,32054,places,https://union.floridahealth.gov/programs-and-services/clinical-and-nutrition-services/new-river-health/index.html,false,https://union.floridahealth.gov/programs-and-services/clinical-and-nutrition-services/new-river-health/index.html,404,http_404,2026-05-28T18:04:13+00:00
lake-elsinore-ca,TrueCare,92571,places,https://truecare.org/location/truecare-perris/,true,https://truecare.org/location/truecare-perris/,200,ok,2026-05-28T18:04:13+00:00
lake-city-fl,Palms Medical Group - Lake City West,32055,original,https://www.palmsmg.org,true,https://palmsmg.org/,200,ok,2026-05-28T18:04:13+00:00
laguna-hills-ca,Access-Laguna Hills,92653,original,https://accessfqhc.org,true,https://accessfqhc.org/,200,ok,2026-05-28T18:04:13+00:00
laguna-hills-ca,CLCHC Specialty Medical Services,92630,places,http://www.clchc.org/?utm_source=GMBSocialClimb&utm_medium=CelebratingLifeCommunityHealthCenter,true,https://www.clchc.org/?utm_source=GMBSocialClimb&utm_medium=CelebratingLifeCommunityHealthCenter,200,ok,2026-05-28T18:04:14+00:00
laguna-hills-ca,SOS Community Health Center-Mission Viejo,92691,original,https://www.shareourselves.org,true,https://shareourselves.org/,200,ok,2026-05-28T18:04:14+00:00
laguna-hills-ca,Camino Health Center - Lake Forest,92630,original,https://www.caminohealthcenter.org,true,https://caminohealthcenter.org/,200,ok,2026-05-28T18:04:15+00:00
lafayette-la,Northside  Community Health Care,70501,original,https://www.swlpch.com,false,,,dns_failure,2026-05-28T18:04:15+00:00
laguna-hills-ca,All For Health-Laguna Niguel,92677,original,https://all4health.org/,true,https://all4health.org/,200,ok,2026-05-28T18:04:15+00:00
lafayette-la,Surrey Street Community Health Center Extension Site,70501,original,https://www.icchc.org,true,https://www.icchc.org/,200,ok,2026-05-28T18:04:15+00:00
laguna-hills-ca,Laguna Beach Community Clinic,92651,original,https://www.lbclinic.org,true,https://lbclinic.org/,200,ok,2026-05-28T18:04:16+00:00
lafayette-la,SWLA Center for Health Services - Lafayette,70501,original,https://www.swlahealth.org,true,https://www.swlahealth.org/,200,ok,2026-05-28T18:04:16+00:00
lafayette-ca,Willow Pass Wellness Center,94520,places,http://cchealth.org/,false,http://www.cchealth.org/,403,http_403,2026-05-28T18:04:16+00:00
lafayette-ca,BERKELEY PRIMARY CARE,94704,original,https://WWW.LIFELONGMEDICAL.ORG,false,https://www.lifelongmedical.org/,403,http_403,2026-05-28T18:04:16+00:00
lafayette-ca,LA CLINICA MONUMENT,94518,original,https://www.laclinica.org,true,https://laclinica.org/,200,ok,2026-05-28T18:04:16+00:00
lafayette-ca,Children's Hospital Oakland Primary Care,94618,original,https://www.cho.org,false,,,dns_failure,2026-05-28T18:04:16+00:00
lafayette-ca,AHS HIGHLAND E1-E2 CLINIC,94602,places,http://www.alamedahealthsystem.org/,true,http://www.alamedahealthsystem.org/,200,ok,2026-05-28T18:04:17+00:00
lafayette-la,Acadiana Cares Health & Wellness Center at Pride Plaza,70501,places,https://www.acadianacares.org/primary-care-clinic/,true,https://www.acadianacares.org/primary-care-clinic/,200,ok,2026-05-28T18:04:17+00:00
la-quinta-ca,"Clinicas del Camino Real, Inc. - East Simi Valley",93063,original,https://www.clinicas.org,false,https://www.clinicas.org/,403,http_403,2026-05-28T18:04:17+00:00
la-quinta-ca,California Institute of the Arts,91355,places,https://calarts.edu/admissions/explore-calarts/corners-of-our-campus/third-floor/noon-concerts-at-the-main-gallery,true,https://calarts.edu/admissions/explore-calarts/corners-of-our-campus/third-floor/noon-concerts-at-the-main-gallery,200,ok,2026-05-28T18:04:18+00:00
la-quinta-ca,Sierra Vista Family Medical Clinic,93065,original,https://N/A,false,,,dns_failure,2026-05-28T18:04:18+00:00
la-quinta-ca,Centro Medico Reseda,91324,original,https://centromedicoclinic.com,true,https://www.centromedicoclinic.com/,200,ok,2026-05-28T18:04:18+00:00
la-quinta-ca,Todos Para La Salud: Canoga Park,91303,places,https://www.todosclinic.org/,true,https://www.todosclinic.org/,200,ok,2026-05-28T18:04:19+00:00
la-mesa-ca,La Mesa Family Health Center,91942,places,https://www.fhcsd.org/la-mesa-family-health-center/,true,https://www.fhcsd.org/la-mesa-family-health-center/,200,ok,2026-05-28T18:04:19+00:00
inverness-fl,Heart of Florida Health Center Southwest,34473,original,https://www.heartoffloridahealthcenter.org,false,,,"conn_error:HTTPSConnectionPool(host='www.heartoffloridahealthcenter.org', port=443): Max re",2026-05-28T18:04:19+00:00
